Inför värdet __C0__. Den ska ge samma resultat som __C1__ men implementeras med hjälp av __C2__ och __C3__ i stället för __C4__.\nDenna uppgift är ganska knepig. Experimentera dig fram i REPL, och bygg upp en lösning steg för steg. __C5____C6__Tips:	Before the value __C0__. It should yield the same result as __C1__ but implemented using __C2__ and __C3__ instead of __C4__.\nThis task is quite tricky. Experiment your way through in the REPL, and build up a solution step by step. __C5__ __C6__Tip:
Inför värdet __C0__. Den ska ge samma resultat som __C1__ men men implementeras med hjälp av __C2__ och __C3__ i stället för __C4__.	Before the value __C0__. It should yield the same result as __C1__ but implemented using __C2__ and __C3__ instead of __C4__.
Inga efterföljande __C0__-grenar testas efter lyckad match__C1__.	No subsequent __C0__ branches are tested after a successful match__C1__.
Inga föreläsningar sista läsveckan.	No lectures last week.
Inga förkunskaper i programmering krävs!	No programming experience is required!
Inga hjälpmedel. Bara snabbref.	No aids. Only cheat sheets.
Inga if/else och loopar -- ersätts med jämförelser och hopp	No if/else and loops -- replaced with comparisons and jumps
Ingen central server -- varje användare är en __C0____C1__nod__C2__ i systemet.	No central server -- each user is a __C0__ __C1__ node __C2__ in the system.
Ingen linjärsökning krävs eftersom den smarta implementationen av datastrukturen medger snabb uppslagning  av ett element.	No linear search algorithm is required since the smart implementation of the data structure allows for quick lookup of an element.
Ingen objektorientering (klasser, arv, etc.)	No object-oriented programming (classes, inheritance, etc.)
Ingen passphrase behövs i detta läge, tryck Enter två gånger	No password is needed in this mode, press Enter twice
Ingen visualisering med __C0__ ska ske; endast antalet celler som lever vid generation __C1__ och antalet celler som ändrades sedan generation __C2__ behöver registreras.	No visualization with __C0__ should occur; only the number of cells that are alive at generation __C1__ and the number of cells that have changed since generation __C2__ need to be registered.
Ingenting skrivs ut.	Nothing is printed.
Inget skrivs ut, funktionen deklareras men körs ej.	Nothing is printed, the function is declared but not executed.
Inget sådant konto hittades.	No such account was found.
Inget sådant konto hittades.__C0__\n15:06 14/5-2016__C1__\n__C2__\n__C3__\nVal: __C4____C5__\nKontonummer: __C6____C7__\nSumma: __C8____C9__\nTransaktionen misslyckades.	No such account was found.__C0__\n15:06 14/5-2016__C1__\n__C2__\n__C3__\nAccount: __C4____C5__\nAccount number: __C6____C7__\nAmount: __C8____C9__\nThe transaction failed.
Inget sådant konto hittades.__C0__\n15:06 14/5-2016__C1__\n__C2__\n__C3__\nVal: __C4____C5__4__C6____C7__\nKontonummer: __C8____C9__1000__C10____C11__\nSumma: __C12____C13__1000__C14____C15__\nTransaktionen misslyckades.	No such account found.__C0__\n15:06 14/5-2016__C1__\n__C2__\n__C3__\nVal: __C4____C5__4__C6____C7__\nKontonummer: __C8____C9__1000__C10____C11__\nSumma: __C12____C13__1000__C14____C15__\nThe transaction failed.
Inget värde har enbart typen __C0__; alla objekttyper är mindre specifika än så.	No value has only the type __C0__; all object types are more specific than that.
Initialisera dem till __C0__ respektive __C1__1__C2__.	Initialize them to __C0__ respectively __C1__1__C2__.
Initialisering av attribut	Initialization of attribute
Initialisering i fel ordning kan ge oväntade överraskningar:\n__C0__\nMed kompilator-optionen __C1__ får du en välbehövlig varning.	Initializing in the wrong order can lead to unexpected surprises:\n__C0__\nWith the compiler option __C1__ you get a much needed warning.
Initialisering i fel ordning kan ge oväntade överraskningar:\n__C0__\nscala> class C __C1__ val b = a; val a = 42	Initialization in wrong order can lead to unexpected surprises:\n__C0__\nscala> class C __C1__ val b = a; val a = 42
Initialiseringsordningen kan bli fel.	The initialization order can be wrong.
Initierar ett nytt Git-repository lokalt.	Initializing a new Git repository locally.
Initieringsfiler	Initialization files
Inkapsling: att dölja interna delar	Encapsulation: hiding internal parts
Inkapsling: att dölja interna delar__C0____C1__\nMed nyckelordet __C2__ döljs interna delar för omvärlden.\nPrivata medlemmar kan bara refereras __C3____C4__inifrån__C5__ objektet.\nDenna princip kallas __C6____C7__inkapsling__C8__ .\n__C9__\nobject Highscore:\n  private var myHighscore = 0        // namnet myHighscore syns ej utåt\n  def highscore: Int = myHighscore   // en s.k. getter ger ett attributvärde\n  def isHighscore(points: Int): Boolean = points > myHighscore\n  def update(points: Int): Unit = if isHighscore(points) then myHighscore = points\n__C10__\nVarför har man nytta av detta?	Encapsulation: to hide internal parts __C0____C1__\nWith the keyword __C2__, internal parts are hidden from the outside world.\nPrivate members can only be referred to __C3____C4__inside__C5__ the object.\nThis principle is called __C6____C7__encapsulation__C8__.\n__C9__\nobject Highscore:\n  private var myHighscore = 0        // the name myHighscore does not appear outside\n  def highscore: Int = myHighscore   // a so-called getter gives an attribute value\n  def isHighscore(points: Int): Boolean = points > myHighscore\n  def update(points: Int): Unit = if isHighscore(points) then myHighscore = points\n__C10__\nWhy is this useful?
Inkludera alla i gemenskapen	Include all in the community
Inkludera alla i gemenskapen.	Include all in the community.
Inkludera bilder i format: __C0__, __C1__,	Include images in format: __C0__, __C1__,
Inkluderar teckensnitt, storlekar, avstånd, etc.	Includes characters, sizes, spacing, etc.
Inledning__C0__\n__C1____C2__Utförande__C3__\n__C4____C5__Del 1__C6__\n__C7____C8__Del 2__C9__\n__C10____C11__Slutsatser	Introduction__C0__\n__C1____C2__Execution__C3__\n__C4____C5__Part 1__C6__\n__C7____C8__Part 2__C9__\n__C10____C11__Conclusions
Inloggning på andra datorer (ILL 3.7).	Logging into other computers (ILL 3.7).
Inläsning från tangentbordet	Reading from the keyboard
Inläsning och utskrift ska ske med dess format.	Input and output should be done in their respective formats.
Inläsningen ska ske med hjälp av __C0__ och tolkas till en __C1__-instans av en metod i kompanjonsobjektet med detta huvud:\n__C2__\nTesta med filen __C3__ som ska ha följande innehåll på de första 11 raderna och totalt 32 rader där alla rader efter elfte raden innehåller tomt liv:	Input should be read using __C0__ and interpreted as a __C1__-instance of a method in the companion object with this head:\n__C2__\nTest with the file __C3__ which should have the following content on the first 11 lines and a total of 32 lines where all lines after the eleventh line contain empty life:
Inläsningen ska ske med hjälp av __C0__ och tolkas till en __C1__-instans av en metod i kompanjonsobjektet med detta huvud:\n__C2__\ndef fromString(s: String, rowDelim: String="__C3__", alive: Char='0'): Life\n__C4__\nTesta med filen __C5__ som ska ha följande innehåll på de första 11 raderna och totalt 32 rader där alla rader efter elfte raden innehåller tomt liv:\n__C6__\n> head -11 glider-gun.txt\n------------------------------------------\n-------------------------0----------------\n-----------------------0-0----------------\n-------------00------00------------00-----\n------------0---0----00------------00-----\n-00--------0-----0---00-------------------\n-00--------0---0-00----0-0----------------\n-----------0-----0-------0----------------\n------------0---0-------------------------\n-------------00---------------------------\n------------------------------------------	Inläsningen ska ske med hjälp av __C0__ och tolkas till en __C1__-instans av en metod i kompanjonsobjektet med detta huvud:\n__C2__\ndef fromString(s: String, rowDelim: String=``__C3__'', alive: Char='0'): Life\n__C4__\nTesta med filen __C5__ som ska ha följande innehåll på de första 11 raderna och totalt 32 rader där alla rader efter elfte raden innehåller tomt liv:\n__C6__\n> head -11 glider-gun.txt\n------------------------------------------\n-------------------------0----------------\n-----------------------0-0----------------\n-------------00------00------------00-----\n------------0---0----00------------00-----\n-00--------0-----0---00-------------------\n-00--------0---0-00----0-0----------------\n-----------0-----0-------0----------------\n------------0---0-------------------------\n-------------00---------------------------\n------------------------------------------
Inmixning	mixin
Inmixning av egenskaper.	Mixing properties.
Inmixning.	Mixin.
Inmixning:	Mixin:
Innan du börjar använda debuggern, läs först om allmän felhantering i Appendix __C0__.	Before you start using the debugger, read first about general error handling in Appendix __C0__.
Innan du börjar använda en kodlagringsplats är det bra att sätta sig in i begreppen nedan.	Before you start using a code repository, it's good to familiarize yourself with the concepts below.
Innan du börjar använda git, konfigurera ditt namn och din email med nedan terminalkommando, där du anger ditt namn i stället för __C0__ och din mejladress i stället för __C1__. Namnet och mejladressen kommer lagras i varje commit som du gör så att det går att se vem som har gjort en given ändring.	Before you start using git, configure your name and email with the following terminal command, where you replace __C0__ with your name and __C1__ with your email address. Your name and email will be stored in every commit you make so that it is possible to see who has made a given change.
Innan du börjar använda git, konfigurera ditt namn och din email med nedan terminalkommando, där du anger ditt namn i stället för __C0__ och din mejladress i stället för __C1__. Namnet och mejladressen kommer lagras i varje commit som du gör så att det går att se vem som har gjort en given ändring.\n__C2__\n> git config --global user.name "Förnamn Efternamn"\n> git config --global user.email mejladr@plats.se	Before you start using git, configure your name and email with the following terminal command, where you replace __C0__ with your name and __C1__ with your email address. Your name and email will be stored in every commit you make so that it can be seen who has made a given change.\n__C2__\n> git config --global user.name ``First Name Last Name''\n> git config --global user.email email@address.se
